video_id|prompt
00824.mp4|Skydiver gliding over a mountain range covered entirely in green by vegetation, during a clear and sunny day.
00825.mp4|Pair of green parrots perched on a branch, in the middle of a natural environment on a sunny day, while they move their tongues.
00826.mp4|Tomatoes and broccoli in a greengrocer with their prices, and behind cabbages and other vegetables out of focus.
00827.mp4|Girls in a room, sitting on a sofa watching a horror movie, while jumping for a scare.
00828.mp4|Couple sitting watching a red photo album with golden leaves, viewed up close.
00829.mp4|Young people sending congratulations on birthdays with hats, and matasuegras, waving directly to the camera, in a closed room.
00830.mp4|Young blonde woman chatting with a man, while they toast and drink champagne, in a meeting with few people.
00831.mp4|Small yellow bird perched on a tree branch, while looking around, inside a bird sanctuary on a sunny day.
00832.mp4|Delicious and juicy watermelons, one split in half and one whole, on a black background, as they rotate allowing their details to be appreciated.
00833.mp4|Macaw parrot of red, blue and green colors, feeding on a tree branch, in captivity on a sunny day.
00834.mp4|Waiter serving pieces of meat on a plate in a restaurant bar, with many people sitting.
00835.mp4|Person roasting coffee beans in a bowl on a stone stove.
00836.mp4|Focus of a chef cooking on a large grill, in front of a group of spectators at a restaurant bar.
00837.mp4|A group of flamingos on the shore of a beautiful lake in an environment covered in wet vegetation, during a sunny day.
00838.mp4|Swans swimming on the banks of the Vltava river in Prague, with a beautiful bridge in the distance and the beautiful architecture of the city, during a sunset.
00839.mp4|Girl looking through a telescope from the top of the Eiffel tower, while her companion arrives and playfully stands in the view of the telescope.
00840.mp4|Focus on a trailer hook detail while swinging.
00841.mp4|Panorama of a beautiful beach, with bushes, palm trees and tourists, as the waves break on the coast, during a sunny day.
00842.mp4|A couple of boaters working on a wooden sailboat on a lake on a cloudy afternoon.
00843.mp4|A man and a woman playing in a field with grass, during a bright afternoon, while cars pass by in the distance.
00844.mp4|View of the tropical island landscape, from a hill with houses, palm trees and many trees, and in the distance the hills that surround the sea, on a sunny day.
00845.mp4|Landscape of clouds traveling with the wind covering the mountains, seen from the top, as dusk falls.
00846.mp4|Men setting up the mast of a wooden sailboat as it floats in the water of a lake on a cloudy day.
00847.mp4|Boat tied to a jet ski while sailing on a lake surrounded by many pine trees, on a sunny day.
00848.mp4|Girl dancing happily in the middle of a field of pink and blue flowers, during a bright day.
00849.mp4|Woman reclining in an armchair with a computer on her legs scrolling on a page, with a lit Christmas tree to one side.
00850.mp4|Detail view of the girl while they put false eyelashes with tweezers, in an aesthetic.
00851.mp4|Close-up view of a cow in a stable surrounded by more cows, while it chews its food.
00852.mp4|Married couple receiving at the door of their house another neighbor couple who arrived with welcome gifts, while smiling happily.
00853.mp4|Old couple, with flowers, while she adjusts his beret and kisses him, sitting on a bench in a park.
00854.mp4|Young farmer spreading pesticide spray on tree branches during a sunny day.
00855.mp4|View to the sideboard of a flower shop full of arrangements and flowers of all types and colors.
00856.mp4|Medicinal capsule packer as the transport platform advances.
00857.mp4|Bees flying in a group on a beekeeping farm, with an unfocused background, during a sunny day.
00858.mp4|Funny mime with orange cap, in Paris in front of the Eiffel tower, during a clear afternoon.
00859.mp4|Funny mime girl acting scared of something, close-up view, with some steps on the street in the background.
00860.mp4|Young mime with a fountain behind, preparing for his act, with warm-up movements, during an afternoon in the city.
00861.mp4|Woman meditating with her dog, with a beautiful view of the city during the sunset.
00862.mp4|Girl meditating in yoga pose with a view towards a big city, during the sunset.
00863.mp4|A woman with her dog, watching from above, the city in the distance, while the sun sets on the horizon at dusk.
00864.mp4|Beautiful view of a park with trees, grass and in the distance a long bridge that crosses a lake, while a girl runs across a path, during a sunny afternoon.
00865.mp4|Businessman dressed in a suit, with his back to him, crossing the street, in a big city without people or cars, during a sunny afternoon.
00866.mp4|Couple sitting in a kitchen eating cereal in a bowl and watching their social networks on their cell phones.
00867.mp4|Delicious plate of hot cakes with blackberries on a table for breakfast, while they pour honey with a honey spoon, with a window in the background out of focus.
00868.mp4|Breakfast served on a wooden table, with bread, coffee and fruit, while pouring cream on the espresso.
00869.mp4|Girl working in an office, with a lot of attitude dancing happily at her desk.
00870.mp4|Two co-workers, in a meeting talking and laughing about something on the computer, surrounded by gadgets and documents, in a corporate room.
00871.mp4|The hands of a person mixing a salad of lettuce with tomato, on a wooden table.
00872.mp4|Young woman dancing fun in a kitchen, with fruit, food, dishes, a wooden table and appliances.
00873.mp4|Woman on a mat doing yoga in nature on top of the grass, during sunset.
00874.mp4|Large field of sunflowers, with flowers to the horizon, during a sunny and clear day.
00875.mp4|African American girl with pink hair dancing fun with headphones while walking in a park on a sunny day.
00876.mp4|Frame with Christmas decorations on a white background, such as a boot, pinecones, strings of lights, spheres, and a person leaves a gift wrapped with a card that says "Dear Mom."
00877.mp4|Boy walking down the street seen from behind, wearing tennis shoes, a backpack and headphones on his head, during a sunny afternoon.
00878.mp4|Girl smiling while meditating in yoga pose in a park with people, grass, trees and birds during a sunny afternoon.
00879.mp4|Curly haired girl doing yoga on a mat in the middle of a pedestrian bridge during a sunny afternoon.
00880.mp4|Breakfast served on a wooden table, with waffles, bread, coffee and fruit, while a person adds cream to the coffee, and chocolate to the waffles.
